"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","CRI.GGXWDG_NGDP.A","OBS_VALUE","Costa Rica","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","33.685","30.559","40.691","38.984","38.85","39.644","41.438","40.566","41.002","37.321","33.037","26.975","24.007","26.026","28.09","29.513","33.741","35.076","37.436","39.786","44.056","47.064","51.839","56.431","66.912","67.628","62.985","61.119","59.753","59.661"
"IMF.RES:WEO(6.0.0)","COM.GGXWDG_NGDP.A","OBS_VALUE","Comoros, Union of the","Gross debt, General government, Percent of GDP","Annual","Units","108.133","103.867","100.994","95.744","87.778","77.698","75.352","70.885","69.362","64.48","60.706","52.96","48.168","44.447","42.397","39.894","38.479","35.616","33.217","31.73","30.459","27.668","25.073","10.277","11.823","14.274","16.162","18.934","17.022","21.229","24.315","26.276","28.184","28.652","30.824","32.513"
"IMF.RES:WEO(6.0.0)","G510.GGXWDG_NGDP.A","OBS_VALUE","ASEAN-5","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","66.792","65.227","62.312","59.592","57.561","52.983","46.992","46.579","43.943","46.431","44.752","43.511","44.97","45.061","45.097","46.503","46.584","47.129","48.377","50.14","61.598","65.683","67.416","70.376","72.086","72.663"
"IMF.RES:WEO(6.0.0)","CYP.GGXWDG_NGDP.A","OBS_VALUE","Cyprus","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","46.749","48.828","53.479","54.986","55.663","55.978","57.524","61.01","63.005","64.687","64.029","59.031","53.15","44.126","52.821","55.34","64.806","79.152","102.652","112.991","111.554","106.809","96.375","100.657","92.293","113.602","96.48","80.954","73.631","65.385","60.282"
"IMF.RES:WEO(6.0.0)","HRV.GGXWDG_NGDP.A","OBS_VALUE","Croatia, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","23.329","30.007","35.434","36.589","36.453","37.845","39.957","40.901","38.372","37.078","38.915","47.914","56.801","63.132","68.853","79.48","83.224","82.768","79.256","76.171","72.847","70.884","86.469","78.201","68.544","61.836","57.647","55.902"
"IMF.RES:WEO(6.0.0)","CZE.GGXWDG_NGDP.A","OBS_VALUE","Czech Republic","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","13.476","11.506","12.124","13.877","15.088","16.895","22.597","25.703","28.062","28.289","27.678","27.565","27.346","28.155","33.43","36.7","39.402","43.835","44.141","41.546","39.469","36.232","33.782","31.678","29.552","36.883","40.692","42.52","42.449","42.988","44.219"
"IMF.RES:WEO(6.0.0)","CIV.GGXWDG_NGDP.A","OBS_VALUE","Côte d'Ivoire","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","84.182","75.16","78.018","73.987","71.172","62.982","56.381","56.718","58.164","57.471","53.533","51.24","46.476","45.612","50.028","24.693","24.624","26.71","29.172","31.118","32.595","35.317","37.216","46.315","50.165","56.035","57.528","59.253","58.129"
"IMF.RES:WEO(6.0.0)","USA.GGXWDG_NGDP.A","OBS_VALUE","United States","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","53.331","55.723","58.803","66.277","65.608","64.343","64.739","73.59","86.787","95.347","99.681","103.244","104.522","104.429","104.854","106.78","105.728","107.041","108.197","132.032","124.716","118.806","118.998","120.786","122.464"
"IMF.RES:WEO(6.0.0)","DJI.GGXWDG_NGDP.A","OBS_VALUE","Djibouti","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","29.532","27.884","25.682","25.05","24.573","26.856","40.26","45.923","47.99","47.462","41.125","42.058","40.278","38.298","35.437","33.254","31.24"
"IMF.RES:WEO(6.0.0)","DNK.GGXWDG_NGDP.A","OBS_VALUE","Denmark","Gross debt, General government, Percent of GDP","Annual","Units","","","66.748","78.673","75.307","71.454","68.316","64.388","60.319","56.789","53.553","50.096","50.32","48.162","46.215","39.36","33.191","29.483","35.539","43.049","46.123","49.986","48.711","47.77","48.712","44.55","41.692","40.153","38.539","38.335","46.278","40.487","34.077","33.589","27.993","26.562"
"IMF.RES:WEO(6.0.0)","DMA.GGXWDG_NGDP.A","OBS_VALUE","Dominica","Gross debt, General government, Percent of GDP","Annual","Units","54.099","56.856","53.979","53.358","55.903","57.424","53.682","47.745","56.274","61.819","68.858","98.505","97.875","94.918","86.163","82.009","77.362","71.765","64.358","62.507","66.829","69.681","73.107","73.927","72.127","68.873","76.538","84.011","85.631","97.678","112.458","108.501","104.306","99.924","101.036","97.784"
"IMF.RES:WEO(6.0.0)","MAC.GGXWDG_NGDP.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"IMF.RES:WEO(6.0.0)","EGY.GGXWDG_NGDP.A","OBS_VALUE","Egypt, Arab Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","73.824","72.398","71.687","79.146","85.776","97.095","96.512","98.263","85.924","76.268","66.761","69.45","69.59","72.83","69.862","79.812","80.874","83.754","91.586","97.8","87.949","80.092","86.222","89.903","88.534","95.93","90.925","86.589"
"IMF.RES:WEO(6.0.0)","EST.GGXWDG_NGDP.A","OBS_VALUE","Estonia, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","8.659","7.298","6.033","5.398","5.933","5.114","4.933","5.66","5.599","5.159","4.733","4.717","3.908","4.673","7.976","7.99","7.597","11.147","11.435","11.563","10.79","10.239","9.434","8.507","9.047","19.096","18.419","19.112","20.184","23.619","25.405"
"IMF.RES:WEO(6.0.0)","SWZ.GGXWDG_NGDP.A","OBS_VALUE","Eswatini, Kingdom of","Gross debt, General government, Percent of GDP","Annual","Units","","","","14.543","12.682","12.142","11.198","12.288","15.152","16.21","17.712","21.037","16.714","17.154","14.557","13.162","14.245","15.675","14.188","10.303","13.829","14.168","14.382","14.707","13.594","15.436","19.816","21.894","26.55","31.408","38.653","37.008","40.697","37.343","36.422","37.815"
"IMF.RES:WEO(6.0.0)","SLV.GGXWDG_NGDP.A","OBS_VALUE","El Salvador","Gross debt, General government, Percent of GDP","Annual","Units","","43.329","36.361","31.868","30.549","28.041","28.548","27.791","25.652","27.995","29.551","37.842","43.8","45.962","46.813","46.286","52.559","52.197","54.212","65.778","66.794","65.598","69.994","69.655","71.791","73.464","75.214","77.136","76.961","77.906","95.365","87.955","83.346","84.684","87.584","87.867"
"IMF.RES:WEO(6.0.0)","ETH.GGXWDG_NGDP.A","OBS_VALUE","Ethiopia, The Federal Democratic Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","87.935","140.963","155.164","146.579","132.798","80.26","89.288","97.781","93.633","97.325","107.363","103.691","103.104","78.239","79.631","55.704","56.056","29.96","39.436","44.565","39.358","44.104","44.152","50.743","51.803","55.278","58.449","54.699","53.697","53.772","46.927","38.737","32.297","41.806"
"IMF.RES:WEO(6.0.0)","ERI.GGXWDG_NGDP.A","OBS_VALUE","Eritrea, The State of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","219.102","238.566","243.438","263.987","193.512","205.371","199.046","201.28","259.667","207.054","201.787","171.569","171.577","232.428","204.483","271.409","251.228","290.386","267.092","260.393","","","","","",""
"IMF.RES:WEO(6.0.0)","GEO.GGXWDG_NGDP.A","OBS_VALUE","Georgia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","58.516","52.984","50.264","54.552","44.277","35.322","28.279","22.536","26.346","33.649","31.448","27.687","28.123","28.942","30.335","36.015","39.465","38.894","38.221","40.049","59.559","49.094","39.169","38.923","36.095","35.849"
"IMF.RES:WEO(6.0.0)","FJI.GGXWDG_NGDP.A","OBS_VALUE","Fiji, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","44.303","45.929","48.765","49.094","50.321","54.395","37.919","34.721","35.921","41.934","44.538","46.444","45.894","45.318","50.325","46.437","47.932","51.501","53.355","50.977","48.625","47.399","46.207","44.275","44.556","43.427","45.768","48.954","63.625","83.252","91.167","83.302","80.04","78.181"
"IMF.RES:WEO(6.0.0)","G200.GGXWDG_NGDP.A","OBS_VALUE","Emerging Market and Developing Economies","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","46.88","47.873","50.917","49.076","46.212","41.356","36.854","35.457","33.298","38.296","37.213","36.483","36.494","37.725","39.536","43.317","48.665","50.831","52.068","54.539","64.114","63.195","63.415","67.448","69.472","73.626"
"IMF.RES:WEO(6.0.0)","DEU.GGXWDG_NGDP.A","OBS_VALUE","Germany","Gross debt, General government, Percent of GDP","Annual","Units","","39.485","41.863","45.512","47.875","55.288","58.11","59.207","59.809","60.349","59.239","58.062","59.823","63.344","64.965","67.12","66.397","63.687","65.16","72.336","81.009","78.458","79.804","77.435","74.52","71.216","68.282","64.026","60.809","58.701","68.035","68.077","64.997","62.878","63.888","65.381"
"IMF.RES:WEO(6.0.0)","GAB.GGXWDG_NGDP.A","OBS_VALUE","Gabon","Gross debt, General government, Percent of GDP","Annual","Units","89.994","89.348","87.87","90.135","71.266","73.36","64.549","57.04","87.585","73.086","72.497","80.979","81.07","70.241","60.301","41.7","34.884","39.237","20.053","25.992","21.295","21.425","21.442","31.113","34.063","44.703","64.495","62.926","62.342","59.778","83.04","72.945","65.589","70.586","73.403","79.236"
"IMF.RES:WEO(6.0.0)","HTI.GGXWDG_NGDP.A","OBS_VALUE","Haiti","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","26.234","24.012","24.146","32.455","28.754","31.951","37.794","30.449","29.709","32.163","24.436","33.921","19.411","24.902","22.293","24.057","25.111","21.354","23.889","24.386","22.516","24.113","26.53","22.321","28.863","29.506","28.464","14.945","11.773"
"IMF.RES:WEO(6.0.0)","HND.GGXWDG_NGDP.A","OBS_VALUE","Honduras","Gross debt, General government, Percent of GDP","Annual","Units","236.543","135.415","123.197","111.737","85.496","65.378","64.643","70.841","67.421","75.758","65.758","63.417","64.248","67.757","60.906","55.606","39.202","24.022","22.323","23.79","21.816","24.77","27.086","37.317","35.227","38.517","39.621","41.499","42.623","43.5","53.716","51.03","48.69","44.936","42.615","43.049"
"IMF.RES:WEO(6.0.0)","GIN.GGXWDG_NGDP.A","OBS_VALUE","Guinea","Gross debt, General government, Percent of GDP","Annual","Units","71.605","70.857","62.001","68.912","71.28","66.534","67.677","67.868","75.938","92.251","91.492","90.436","82.61","81.572","86.866","97.915","95.222","60.8","58.463","61.332","71.141","53.85","26.867","33.967","35.158","44.389","43.009","41.884","39.267","38.576","47.929","42.88","40.591","37.343","47.841","39.597"
"IMF.RES:WEO(6.0.0)","ISL.GGXWDG_NGDP.A","OBS_VALUE","Iceland","Gross debt, General government, Percent of GDP","Annual","Units","35.49","37.608","45.401","52.294","54.808","58.07","55.575","52.048","43.953","76.593","75.796","83.383","82.16","85.068","80.861","68.931","70.651","68.404","110.357","128.773","133.141","138.176","133.925","121.96","115.299","97.323","82.471","71.742","63.247","66.528","77.512","74.915","67.534","61.991","59.077","52.854"
"IMF.RES:WEO(6.0.0)","HKG.GGXWDG_NGDP.A","OBS_VALUE","Hong Kong Special Administrative Region, People's Republic of China","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","1.925","1.709","1.417","1.19","0.991","0.662","0.618","0.573","0.543","0.517","0.065","0.062","0.059","0.055","0.052","0.267","0.997","1.938","4.276","6.328","9.274","11.806"
"IMF.RES:WEO(6.0.0)","MLI.GGXWDG_NGDP.A","OBS_VALUE","Mali","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","90.522","77.498","42.643","44.15","42.434","46.626","18.066","18.535","20.098","21.855","25.289","23.965","25.39","26.382","26.907","30.661","37.221","38.226","37.524","40.725","47.334","51.561","50.342","51.881","51.83","51.731"
"IMF.RES:WEO(6.0.0)","ITA.GGXWDG_NGDP.A","OBS_VALUE","Italy","Gross debt, General government, Percent of GDP","Annual","Units","101.71","105.309","112.967","124.107","130.831","119.088","118.896","116.491","113.887","113.059","108.743","108.513","105.947","105.141","104.742","106.176","106.253","103.454","105.788","116.121","118.737","119.106","125.87","131.816","134.755","134.746","134.195","133.689","134.138","133.823","154.288","145.735","138.279","134.579","135.286","137.28"
"IMF.RES:WEO(6.0.0)","IRQ.GGXWDG_NGDP.A","OBS_VALUE","Iraq","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","344.317","227.344","143.165","117.085","74.168","87.375","53.533","40.719","34.782","31.987","27.565","48.335","60.301","55.874","44.363","41.712","72.455","54.715","38.974","42.078","42.907","50.216"
"IMF.RES:WEO(6.0.0)","IRN.GGXWDG_NGDP.A","OBS_VALUE","Iran, Islamic Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","35.81","37.683","36.159","27.118","22.152","25.607","28.531","26.788","25.714","22.177","18.236","16.062","12.374","13.278","14.757","12.259","13.562","11.758","12.587","37.023","47.904","45.044","42.944","46.555","48.343","42.404","36.926","33.517","36.848","39.933"
"IMF.RES:WEO(6.0.0)","IDN.GGXWDG_NGDP.A","OBS_VALUE","Indonesia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","87.437","73.702","62.339","55.643","51.328","42.612","35.848","38.121","30.252","26.483","26.363","23.106","22.955","24.884","24.645","27.013","27.955","29.396","30.423","30.563","39.747","41.14","40.141","39.601","40.189","40.99"
"IMF.RES:WEO(6.0.0)","KAZ.GGXWDG_NGDP.A","OBS_VALUE","Kazakhstan, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","17.592","14.962","11.392","8.104","6.677","4.092","6.766","10.227","10.683","10.161","12.125","12.603","14.496","21.882","19.677","19.869","20.259","19.944","26.357","25.1","23.524","22.982","24.804","25.371"
"IMF.RES:WEO(6.0.0)","IRL.GGXWDG_NGDP.A","OBS_VALUE","Ireland","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","78.522","69.833","61.578","51.414","46.57","36.412","33.578","30.89","29.832","28.103","26.06","23.653","23.948","42.514","61.765","86.135","109.428","118.73","117.494","101.276","73.962","72.64","65.234","61.472","55.924","57.007","52.564","43.149","43.283","41.113","36.681"
"IMF.RES:WEO(6.0.0)","ISR.GGXWDG_NGDP.A","OBS_VALUE","Israel","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","77.146","81.047","87.128","89.542","88.182","85.175","77.474","70.686","70.15","72.468","68.94","67.098","66.788","65.93","64.724","63.03","61.565","59.642","59.948","59.092","71.106","67.8","60.47","61.614","67.878","69.083"
"IMF.RES:WEO(6.0.0)","JOR.GGXWDG_NGDP.A","OBS_VALUE","Jordan","Gross debt, General government, Percent of GDP","Annual","Units","227.521","207.741","155.055","140.59","129.02","117.826","116.49","108.974","110.804","109.0","99.259","94.41","94.884","88.788","81.525","72.959","66.304","64.252","54.24","57.965","59.437","62.069","70.521","75.584","75.013","78.423","77.432","75.657","74.302","78.015","87.95","98.232","97.879","96.961","95.9","92.551"
"IMF.RES:WEO(6.0.0)","KOR.GGXWDG_NGDP.A","OBS_VALUE","Korea, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","12.787","11.926","11.645","10.862","9.631","8.485","7.811","9.694","13.817","15.759","16.087","16.625","16.444","19.102","21.603","24.917","27.043","26.346","25.856","28.791","28.275","31.7","33.536","36.004","37.876","38.843","39.144","38.011","37.854","39.73","45.915","47.988","49.798","50.697","52.488","54.453"
"IMF.RES:WEO(6.0.0)","KWT.GGXWDG_NGDP.A","OBS_VALUE","Kuwait","Gross debt, General government, Percent of GDP","Annual","Units","","45.294","27.895","28.763","37.684","34.907","26.452","24.265","25.622","25.49","21.374","23.019","21.268","17.246","13.855","10.202","7.793","7.047","5.376","6.653","6.161","4.641","3.602","3.092","3.429","4.604","9.884","19.619","14.262","10.517","10.23","7.192","2.944","3.166","3.036","7.354"
"IMF.RES:WEO(6.0.0)","KEN.GGXWDG_NGDP.A","OBS_VALUE","Kenya","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","38.498","38.409","43.122","41.276","42.01","43.792","40.755","37.412","37.066","34.195","34.254","35.961","36.695","35.687","37.616","39.756","41.281","45.832","50.399","53.866","56.449","59.085","67.965","68.232","67.8","73.04","65.59","68.344"
"IMF.RES:WEO(6.0.0)","KOS.GGXWDG_NGDP.A","OBS_VALUE","Kosovo, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","16.251","14.26","10.77","6.897","6.452","5.569","8.559","9.425","11.19","13.424","14.472","16.379","17.137","17.669","22.487","21.581","20.041","17.518","16.911","18.548"
"IMF.RES:WEO(6.0.0)","G505.GGXWDG_NGDP.A","OBS_VALUE","Emerging and Developing Asia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","43.44","43.879","44.447","44.65","43.533","41.731","38.946","40.291","36.44","41.197","39.912","39.034","39.052","40.688","42.629","44.086","50.433","53.65","54.947","58.182","68.058","68.912","72.322","76.89","81.376","86.829"
"IMF.RES:WEO(6.0.0)","KIR.GGXWDG_NGDP.A","OBS_VALUE","Kiribati","Gross debt, General government, Percent of GDP","Annual","Units","7.717","8.431","7.314","10.926","12.292","12.269","11.017","10.716","9.808","11.841","12.693","17.01","13.265","12.315","13.623","12.115","12.871","11.114","13.853","10.275","9.43","8.802","8.135","8.86","8.975","18.795","21.231","20.159","18.983","18.959","20.978","17.347","16.316","11.416","9.916","8.771"
"IMF.RES:WEO(6.0.0)","LAO.GGXWDG_NGDP.A","OBS_VALUE","Lao People's Democratic Republic","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","94.725","95.308","90.148","80.653","73.203","60.007","55.93","51.723","51.823","49.315","43.005","46.103","49.493","53.534","53.052","54.474","57.198","60.588","69.129","75.972","92.858","130.728","115.601","96.446","91.38"
"IMF.RES:WEO(6.0.0)","LVA.GGXWDG_NGDP.A","OBS_VALUE","Latvia, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","9.815","14.834","15.094","17.825","15.383","15.424","15.322","12.507","10.657","8.997","19.319","37.641","48.182","46.808","44.371","41.774","43.079","38.279","41.734","40.33","38.304","37.911","44.037","45.874","44.429","44.647","47.363","48.322"
"IMF.RES:WEO(6.0.0)","LTU.GGXWDG_NGDP.A","OBS_VALUE","Lithuania, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","21.695","28.002","23.485","22.882","22.127","20.368","18.615","17.643","17.298","15.889","14.589","27.903","36.705","37.463","39.902","38.852","40.713","42.57","39.973","39.336","33.341","35.586","45.889","43.297","38.063","37.34","38.223","41.837"
"IMF.RES:WEO(6.0.0)","LSO.GGXWDG_NGDP.A","OBS_VALUE","Lesotho, Kingdom of","Gross debt, General government, Percent of GDP","Annual","Units","17.989","11.907","64.422","71.209","66.992","62.832","71.638","65.671","79.415","82.969","88.48","108.678","79.62","52.633","49.433","40.968","43.729","49.621","47.027","35.87","33.81","36.171","39.846","41.192","41.507","45.812","41.45","40.992","48.191","58.219","54.69","57.959","64.552","61.511","59.752","59.729"
"IMF.RES:WEO(6.0.0)","LBN.GGXWDG_NGDP.A","OBS_VALUE","Lebanon","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","148.076","163.082","163.117","171.308","169.547","178.926","183.291","169.301","161.487","144.499","136.829","134.386","131.051","135.403","138.401","140.841","146.403","149.979","155.081","172.1","148.709","360.851","246.473","192.083","164.127",""
"IMF.RES:WEO(6.0.0)","MDV.GGXWDG_NGDP.A","OBS_VALUE","Maldives","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","38.112","39.261","38.948","39.017","41.845","44.279","37.606","34.674","43.196","36.78","35.824","38.958","48.387","52.748","51.863","57.123","55.949","55.065","54.844","61.88","63.752","70.653","77.203","155.665","123.372","111.623","122.953","133.951","140.795"
"IMF.RES:WEO(6.0.0)","MYS.GGXWDG_NGDP.A","OBS_VALUE","Malaysia","Gross debt, General government, Percent of GDP","Annual","Units","74.129","67.319","59.109","51.134","43.723","38.166","32.769","29.62","33.636","34.363","32.518","38.065","39.532","41.393","41.96","40.778","39.662","39.348","39.361","50.408","51.212","51.898","53.788","55.656","55.373","56.971","55.787","54.395","55.646","57.083","67.693","69.162","65.5","69.749","70.391","70.082"
"IMF.RES:WEO(6.0.0)","LUX.GGXWDG_NGDP.A","OBS_VALUE","Luxembourg","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","10.282","10.168","10.062","9.51","8.394","7.494","7.623","7.448","7.435","7.83","7.95","8.205","8.092","14.627","15.285","19.09","18.503","20.849","22.407","21.863","21.133","19.598","21.802","20.87","22.339","24.533","24.185","24.902","25.024","25.981","26.353"
"IMF.RES:WEO(6.0.0)","MNG.GGXWDG_NGDP.A","OBS_VALUE","Mongolia","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","40.937","36.113","30.992","48.536","30.975","32.653","43.692","49.423","43.963","50.547","78.678","86.898","76.539","66.837","83.392","67.728","64.489","45.873","44.363","42.573"
"IMF.RES:WEO(6.0.0)","MEX.GGXWDG_NGDP.A","OBS_VALUE","Mexico","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","42.537","39.12","39.708","41.667","38.455","37.315","39.866","42.133","38.906","36.841","35.777","35.529","40.605","41.667","40.155","41.167","40.815","44.066","47.093","50.973","55.003","52.521","52.202","51.869","58.456","56.695","53.82","52.771","58.425","60.664"
"IMF.RES:WEO(6.0.0)","MLT.GGXWDG_NGDP.A","OBS_VALUE","Malta","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","45.303","51.462","60.795","66.362","69.768","64.417","70.046","65.051","68.626","70.39","70.151","64.545","62.037","61.526","66.045","65.033","68.938","65.611","64.945","60.745","55.048","53.149","45.558","41.443","39.249","48.596","49.602","49.315","47.661","48.584","49.34"
"IMF.RES:WEO(6.0.0)","MHL.GGXWDG_NGDP.A","OBS_VALUE","Marshall Islands, Republic of the","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","8.73","18.148","26.054","27.294","32.711","37.165","43.713","46.795","45.753","44.355","42.227","44.06","41.197","38.83","35.918","37.556","33.353","34.943","33.875","29.214","26.532","24.687","25.127","21.669","20.056","19.808","18.669","16.679","15.256"
"IMF.RES:WEO(6.0.0)","NRU.GGXWDG_NGDP.A","OBS_VALUE","Nauru, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","246.684","242.498","188.939","123.079","126.892","112.522","82.201","61.223","77.972","71.056","59.57","56.269","20.521","22.379","20.466","17.585","15.203"
"IMF.RES:WEO(6.0.0)","NER.GGXWDG_NGDP.A","OBS_VALUE","Niger","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","69.377","63.507","69.101","61.284","63.348","82.104","73.982","69.035","60.604","55.05","49.46","18.283","17.83","14.17","15.936","15.078","14.747","18.13","19.554","22.086","29.87","32.827","36.507","37.01","39.787","44.971","51.338","50.599","51.888","47.168","43.394"
"IMF.RES:WEO(6.0.0)","FSM.GGXWDG_NGDP.A","OBS_VALUE","Micronesia, Federated States of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","53.912","43.393","47.173","42.134","35.874","27.144","23.784","24.304","24.93","25.739","25.004","25.404","26.037","29.174","31.124","29.369","28.599","27.291","27.941","28.37","25.969","24.573","23.923","21.041","19.744","21.48","16.956","15.074","12.863","10.924","9.176"
"IMF.RES:WEO(6.0.0)","MDA.GGXWDG_NGDP.A","OBS_VALUE","Moldova, Republic of","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","79.48","87.492","89.049","159.41","150.739","89.099","85.38","80.342","68.059","49.335","40.421","34.984","28.275","22.195","32.612","25.475","24.201","31.333","29.974","35.363","42.096","39.678","34.86","31.8","28.792","36.633","33.639","35.038","34.943","38.132","36.285"
"IMF.RES:WEO(6.0.0)","MNE.GGXWDG_NGDP.A","OBS_VALUE","Montenegro","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","76.708","40.897","45.372","38.568","36.692","31.758","34.185","43.689","45.007","48.572","56.87","58.654","63.36","68.76","66.39","66.207","71.885","78.793","107.348","85.627","70.552","60.468","62.642","60.325"
"IMF.RES:WEO(6.0.0)","NPL.GGXWDG_NGDP.A","OBS_VALUE","Nepal","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","","","50.788","50.766","51.815","52.974","51.324","45.133","42.869","37.885","36.757","39.462","35.391","32.425","34.515","31.899","27.551","25.73","24.957","24.989","31.088","34.03","43.307","43.285","42.73","47.124","47.867","49.358"
"IMF.RES:WEO(6.0.0)","NZL.GGXWDG_NGDP.A","OBS_VALUE","New Zealand","Gross debt, General government, Percent of GDP","Annual","Units","55.512","58.005","58.679","54.584","48.917","43.482","37.258","34.643","34.476","31.996","30.025","28.16","26.396","24.718","22.505","20.781","18.401","16.31","18.97","24.274","29.601","34.677","35.662","34.547","34.151","34.167","33.341","31.098","28.08","31.814","43.241","47.523","46.887","46.983","51.154","55.292"
"IMF.RES:WEO(6.0.0)","MMR.GGXWDG_NGDP.A","OBS_VALUE","Myanmar","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","","225.728","163.059","177.953","283.454","206.257","157.991","136.959","128.709","111.546","83.703","64.712","61.042","58.845","54.028","51.911","48.52","37.308","38.402","35.701","41.878","38.749","38.295","48.719","59.243","55.648","57.936","61.295","62.6"
"IMF.RES:WEO(6.0.0)","NAM.GGXWDG_NGDP.A","OBS_VALUE","Namibia","Gross debt, General government, Percent of GDP","Annual","Units","","","","17.165","16.412","17.991","18.725","17.717","19.574","21.797","20.859","24.393","22.187","27.146","29.179","26.897","26.136","19.364","19.097","15.851","16.328","27.45","24.628","26.113","27.572","42.09","45.833","43.829","48.744","57.568","64.297","69.604","69.433","67.16","67.701","63.863"
"IMF.RES:WEO(6.0.0)","NGA.GGXWDG_NGDP.A","OBS_VALUE","Nigeria","Gross debt, General government, Percent of GDP","Annual","Units","71.682","74.962","70.164","71.024","55.897","34.039","25.206","24.136","22.265","64.938","57.6","53.097","43.266","42.085","35.488","18.94","9.404","8.116","7.276","8.617","9.393","17.431","17.577","18.289","18.156","21.024","24.469","25.355","28.695","30.192","35.625","36.789","40.435","48.673","52.9","52.522"
"IMF.RES:WEO(6.0.0)","NIC.GGXWDG_NGDP.A","OBS_VALUE","Nicaragua","Gross debt, General government, Percent of GDP","Annual","Units","","","","","","","","86.405","86.47","99.826","95.219","87.476","110.385","109.54","84.048","66.608","51.156","30.916","25.999","29.258","30.347","28.794","27.852","28.835","28.69","28.911","30.923","34.654","39.091","44.204","49.16","48.433","45.919","42.261","39.118","38.423"
"IMF.RES:WEO(6.0.0)","PNG.GGXWDG_NGDP.A","OBS_VALUE","Papua New Guinea","Gross debt, General government, Percent of GDP","Annual","Units","","","","","40.066","36.566","37.797","43.918","45.731","41.757","42.333","47.664","48.432","40.42","37.176","31.562","25.98","22.157","21.555","21.716","17.286","16.278","19.124","24.89","26.895","29.931","33.74","32.484","36.676","38.215","48.68","52.576","48.189","53.659","53.7","51.994"
