"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.RES:WEO(6.0.0)","LBR.GGXONLB_NGDP.A","OBS_VALUE","Liberia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","0.075","-0.819","-1.412","0.563","-0.487","-0.467","4.25","2.345","-2.566","-1.249","1.277","-4.33","-2.854","1.386","-4.679","-3.428","-3.54","-6.701","-3.86","-3.862","-2.735","-1.633","-4.391","-6.091","-1.592","-2.164"
"IMF.RES:WEO(6.0.0)","LSO.GGXONLB_NGDP.A","OBS_VALUE","Lesotho, Kingdom of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","12.994","10.89","6.418","8.195","5.528","4.087","-1.162","-2.358","-13.48","-15.29","0.848","-1.115","-0.062","2.402","7.552","5.455","14.116","13.136","8.837","-3.323","-0.93","-9.12","5.347","-1.784","3.795","-0.5","-8.633","-1.038","-3.223","-4.28","2.716","-3.594","-4.621","9.261","9.958","7.746"
"IMF.RES:WEO(6.0.0)","LBN.GGXONLB_NGDP.A","OBS_VALUE","Lebanon","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-19.196","-14.458","-18.442","-1.133","-19.26","-3.099","-12.52","-9.99","-4.31","-2.719","-7.584","-4.551","0.406","2.625","2.463","1.95","2.624","1.712","1.486","2.769","2.722","3.467","-0.198","-0.729","2.492","1.447","0.434","0.757","-1.445","-0.465","-4.136","-0.917","-5.974","0.53","1.084",""
"IMF.RES:WEO(6.0.0)","MDV.GGXONLB_NGDP.A","OBS_VALUE","Maldives","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-12.2","-9.421","-11.939","-13.07","-4.204","-5.907","-1.787","-2.05","-2.431","-2.947","-3.668","-3.585","-3.552","-3.184","-1.828","-7.342","-3.92","-2.835","-9.398","-16.205","-11.754","-6.516","-4.57","-1.698","-0.756","-4.446","-8.236","-1.69","-3.543","-4.975","-21.114","-11.582","-7.545","-9.357","-9.791","-11.357"
"IMF.RES:WEO(6.0.0)","MWI.GGXONLB_NGDP.A","OBS_VALUE","Malawi","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","-2.456","1.074","1.232","1.387","2.427","-1.1","-1.611","-1.429","2.069","-1.311","-0.437","-1.178","-0.01","-1.874","-1.845","-2.385","-1.6","-1.498","-4.84","-4.31","-4.614","-2.931","-1.518","-1.964"
"IMF.RES:WEO(6.0.0)","MAC.GGXONLB_NGDP.A","OBS_VALUE","Macao Special Administrative Region, People's Republic of China","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","3.263","2.662","4.799","7.798","8.315","9.741","16.377","17.479","13.365","19.405","24.671","23.981","26.986","24.16","13.817","11.415","13.274","13.326","14.44","-21.41","-12.891","-36.92","","",""
"IMF.RES:WEO(6.0.0)","MEX.GGXONLB_NGDP.A","OBS_VALUE","Mexico","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","4.647","5.843","5.57","0.505","-0.473","1.59","0.173","-0.04","-1.951","-1.512","0.327","1.128","0.807","0.612","1.366","1.269","1.363","1.022","1.97","-0.991","-1.163","-0.685","-0.878","-0.912","-1.684","-1.166","0.341","2.546","1.536","2.139","0.095","0.587","0.726","1.498","0.199","1.561"
"IMF.RES:WEO(6.0.0)","MNG.GGXONLB_NGDP.A","OBS_VALUE","Mongolia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","-4.839","-7.771","-12.451","-9.29","-4.692","-6.355","-5.824","-11.163","-8.307","-4.335","-3.141","-3.473","-2.418","-0.635","3.115","8.034","3.013","-4.217","-4.749","0.859","-3.731","-5.489","0.483","-1.474","-1.85","-11.174","0.411","6.067","3.278","-6.733","-1.121","2.153","4.299","2.757","2.559"
"IMF.RES:WEO(6.0.0)","MLI.GGXONLB_NGDP.A","OBS_VALUE","Mali","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","-1.882","-2.224","-2.416","-0.5","-1.761","-2.21","28.213","-2.429","-1.65","-3.381","-2.167","-2.839","-0.439","-1.877","-2.298","-1.229","-3.27","-2.028","-3.856","-0.656","-4.19","-3.542","-3.278","-2.012","-0.844","-1.653"
"IMF.RES:WEO(6.0.0)","NRU.GGXONLB_NGDP.A","OBS_VALUE","Nauru, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","MNE.GGXONLB_NGDP.A","OBS_VALUE","Montenegro","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","-0.463","-3.062","-0.901","-0.276","5.431","9.47","-1.529","-5.86","-3.864","-5.276","-3.966","-2.371","1.568","-3.601","-4.018","-4.427","-4.049","0.493","-8.183","0.645","-2.493","2.69","-0.744","-1.295"
"IMF.RES:WEO(6.0.0)","MDA.GGXONLB_NGDP.A","OBS_VALUE","Moldova, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","1.511","-4.309","-3.243","3.096","4.397","2.699","3.84","0.977","2.57","2.503","2.69","0.597","1.336","0.294","-4.988","-1.532","-1.368","-1.272","-1.124","-1.13","-1.181","-0.425","0.463","-0.046","-0.67","-4.462","-1.815","-2.243","-3.339","-2.517","-3.681"
"IMF.RES:WEO(6.0.0)","NZL.GGXONLB_NGDP.A","OBS_VALUE","New Zealand","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","3.826","1.362","1.593","5.815","8.637","9.873","7.867","5.676","3.468","2.339","3.391","3.651","4.617","5.635","6.229","6.411","5.437","4.174","1.838","-1.453","-4.879","-4.155","-1.285","-0.505","0.304","1.005","1.618","1.974","1.885","-1.876","-3.669","-2.747","-3.364","-2.743","-3.139","-3.556"
"IMF.RES:WEO(6.0.0)","NLD.GGXONLB_NGDP.A","OBS_VALUE","Netherlands, The","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-4.462","2.319","2.359","2.365","3.564","3.751","1.794","-0.184","-1.332","-0.046","1.142","1.514","1.178","1.446","-3.81","-4.028","-3.088","-2.634","-1.603","-1.089","-0.755","1.165","2.124","2.183","2.359","-3.081","-1.787","0.436","0.098","-0.496","-1.286"
"IMF.RES:WEO(6.0.0)","NAM.GGXONLB_NGDP.A","OBS_VALUE","Namibia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","1.871","-1.302","-2.318","-2.164","0.273","-0.779","-2.383","-0.663","-0.616","0.223","1.025","-0.304","0.593","-2.299","-0.496","2.011","5.674","7.735","4.666","0.85","-3.852","-5.92","-1.675","-3.215","-4.983","-6.619","-6.846","-2.008","-1.867","-1.812","-3.945","-4.427","-1.909","1.765","1.57","-0.269"
"IMF.RES:WEO(6.0.0)","NIC.GGXONLB_NGDP.A","OBS_VALUE","Nicaragua","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","4.265","2.992","5.41","4.258","3.211","3.129","2.445","2.483","0.479","-0.457","0.941","1.013","0.865","-0.035","-0.542","-1.157","-1.278","-0.847","-3.305","0.158","-1.385","-0.106","1.881","3.825","4.003","2.502"
"IMF.RES:WEO(6.0.0)","NER.GGXONLB_NGDP.A","OBS_VALUE","Niger","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-1.266","1.012","-1.146","-0.995","-3.007","-1.468","-1.168","-1.037","-1.29","-2.352","-1.088","31.243","-0.488","1.28","-3.759","-0.831","-1.946","-0.604","-1.704","-5.825","-6.283","-3.78","-3.393","-2.058","-2.571","-3.771","-4.967","-5.533","-3.99","-2.461","-1.355"
"IMF.RES:WEO(6.0.0)","PHL.GGXONLB_NGDP.A","OBS_VALUE","Philippines","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","4.269","4.235","3.938","4.45","4.505","4.202","4.514","4.03","2.588","1.362","0.854","1.165","0.618","1.33","2.121","3.424","4.563","3.271","3.272","0.599","0.653","2.096","2.291","2.74","3.477","2.108","1.036","0.876","0.169","0.068","-3.726","-4.427","-3.493","-2.103","-1.417","-1.238"
"IMF.RES:WEO(6.0.0)","PAK.GGXONLB_NGDP.A","OBS_VALUE","Pakistan","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","-1.732","0.056","-0.738","-0.555","0.107","0.019","1.369","1.549","1.691","1.43","3.03","1.287","0.151","-0.339","-0.931","-2.066","-0.194","-1.525","-2.696","-3.764","-3.524","-0.263","-0.454","-0.063","-1.379","-1.846","-3.015","-1.52","-1.117","-3.043","-0.886","0.951","2.117"
"IMF.RES:WEO(6.0.0)","PNG.GGXONLB_NGDP.A","OBS_VALUE","Papua New Guinea","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","-2.378","-2.827","1.286","4.035","4.648","3.37","2.81","1.155","3.343","1.504","0.91","3.845","3.929","4.373","6.59","8.262","3.992","-4.04","4.01","3.204","-0.171","-5.778","-4.632","-2.819","-2.827","-0.372","-0.247","-2.436","-6.235","-4.389","-2.944","-1.847","-1.242","-0.041"
"IMF.RES:WEO(6.0.0)","TUV.GGXONLB_NGDP.A","OBS_VALUE","Tuvalu","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","-13.148","-37.245","-23.582","-18.23","-17.05","-27.86","-11.968","7.575","25.729","-3.908","1.973","22.603","-1.513","28.311","-8.048","8.249","-16.037","-17.698","12.401","-7.024","-1.912"
"IMF.RES:WEO(6.0.0)","PAN.GGXONLB_NGDP.A","OBS_VALUE","Panama","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","6.219","7.047","5.096","3.83","1.241","1.86","4.985","2.597","1.897","1.281","-1.0","1.331","4.082","5.818","2.824","1.225","0.519","-0.167","0.016","-0.66","-1.644","-0.724","-0.301","-0.355","-1.221","-1.309","-7.994","-4.549","-2.257","-1.374","-4.469","-0.524"
"IMF.RES:WEO(6.0.0)","PER.GGXONLB_NGDP.A","OBS_VALUE","Peru","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","0.4","0.128","0.765","0.557","1.061","1.565","3.956","5.181","3.885","-0.366","1.025","3.066","2.984","1.703","0.727","-1.132","-1.217","-1.828","-0.834","-0.216","-6.9","-1.233","-0.049","-1.359","-2.144","-0.849"
"IMF.RES:WEO(6.0.0)","PRI.GGXONLB_NGDP.A","OBS_VALUE","Puerto Rico","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","-0.953","-0.24","0.377","1.139","2.282","4.019","1.545","1.724","2.489","1.301","0.381","0.388"
"IMF.RES:WEO(6.0.0)","QAT.GGXONLB_NGDP.A","OBS_VALUE","Qatar","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","-0.537","-1.099","-8.516","-10.92","-2.12","-4.039","-5.117","-0.247","1.218","8.897","8.906","11.255","9.045","19.39","10.969","9.322","11.028","9.986","15.306","5.841","6.688","10.004","20.546","14.525","19.935","-7.718","-5.424","3.729","2.709","0.191","2.013","11.735","6.93","2.001","1.303"
"IMF.RES:WEO(6.0.0)","PRT.GGXONLB_NGDP.A","OBS_VALUE","Portugal","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","1.569","0.793","3.48","-0.709","-1.382","-0.581","-0.463","-0.305","-1.589","-0.411","-0.873","-2.28","-1.253","-3.254","-3.689","-3.812","-1.584","-0.338","-0.975","-7.157","-8.668","-3.832","-1.9","-0.928","-2.955","-0.069","1.95","0.654","2.876","2.902","-3.067","-0.593","1.482","3.092","2.512","2.422"
"IMF.RES:WEO(6.0.0)","STP.GGXONLB_NGDP.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","-9.609","-6.862","-12.998","-22.202","29.365","19.042","126.464","14.498","-17.317","-11.66","-12.432","-11.587","2.706","-5.474","-6.67","-4.488","-2.497","-1.599","0.653","3.286","-1.304","-1.692","-1.439","1.672","3.64"
"IMF.RES:WEO(6.0.0)","RWA.GGXONLB_NGDP.A","OBS_VALUE","Rwanda","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","-5.521","-4.684","-5.855","-0.01","-3.593","-1.166","-1.731","-3.524","0.366","-1.125","-1.296","-0.348","3.142","1.821","0.595","-1.062","1.271","0.613","-0.228","-0.458","-1.975","-0.431","-3.146","-1.844","-1.304","-1.481","-1.397","-3.794","-7.923","-5.181","-3.873","-2.885","-4.172","-3.718"
"IMF.RES:WEO(6.0.0)","TGO.GGXONLB_NGDP.A","OBS_VALUE","Togo","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","0.268","-1.659","-0.639","-6.083","-2.955","-1.217","-1.623","0.411","-1.844","-0.317","-2.068","0.509","0.829","2.514","1.725","-0.952","-1.313","-0.406","-0.059","-2.002","-1.021","-2.333","-3.962","-4.178","-5.861","-5.053","-5.276","1.102","1.211","3.762","-4.694","-2.494","-5.872","-3.95","-2.164","-0.45"
"IMF.RES:WEO(6.0.0)","ROU.GGXONLB_NGDP.A","OBS_VALUE","Romania","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","3.27","-4.31","0.581","-0.863","-1.963","-3.066","-1.407","-0.708","1.645","0.831","0.599","0.383","-0.19","-2.291","0.413","-0.721","-2.502","-4.006","-5.878","-4.984","-2.745","-0.706","-0.785","-0.279","-0.049","-1.21","-1.712","-1.434","-3.457","-8.23","-5.238","-3.784","-3.746","-6.638","-5.482"
"IMF.RES:WEO(6.0.0)","TON.GGXONLB_NGDP.A","OBS_VALUE","Tonga","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","2.293","1.884","2.7","3.167","2.892","4.916","4.988","1.91","5.918","2.776","7.648","-0.433","-5.173","-0.84","-0.388","7.274","-1.901","2.314","4.395","3.691","3.992","5.963","-0.52","-0.178","6.808","3.967","-7.449"
"IMF.RES:WEO(6.0.0)","SMR.GGXONLB_NGDP.A","OBS_VALUE","San Marino, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","2.658","3.783","1.701","2.02","0.387","-2.318","-2.155","-3.956","-6.998","-7.643","1.292","-3.075","0.145","-3.194","-1.232","0.237","-36.64","-14.51","1.715","1.533","0.263","0.399"
"IMF.RES:WEO(6.0.0)","RUS.GGXONLB_NGDP.A","OBS_VALUE","Russian Federation","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","-3.152","1.888","7.106","5.459","2.59","2.796","5.635","8.342","8.319","5.584","4.737","-6.197","-3.079","1.709","0.655","-0.825","-0.677","-3.136","-3.235","-0.96","3.425","2.2","-3.746","1.112","-1.298","-2.27","-1.54","0.11"
"IMF.RES:WEO(6.0.0)","SAU.GGXONLB_NGDP.A","OBS_VALUE","Saudi Arabia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","-4.371","-7.77","-8.608","-6.996","-2.781","-0.6","0.152","-7.494","-3.142","6.57","-0.529","-2.984","3.82","11.357","18.769","21.299","10.822","28.569","-5.533","4.73","11.525","11.63","5.12","-4.191","-17.452","-16.525","-11.266","-6.038","-4.234","-12.479","-2.015","2.367","-2.037","-2.74","-4.468"
"IMF.RES:WEO(6.0.0)","SRB.GGXONLB_NGDP.A","OBS_VALUE","Serbia, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","0.326","0.943","-2.072","-1.556","1.191","2.339","0.447","-0.119","-3.685","-2.597","-2.337","-2.561","-4.388","-2.588","-2.956","-0.355","1.722","3.763","2.833","1.917","-5.0","-1.502","1.294","0.482","0.146","-0.7"
"IMF.RES:WEO(6.0.0)","SLE.GGXONLB_NGDP.A","OBS_VALUE","Sierra Leone","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","0.772","-1.108","-0.526","-0.581","1.044","0.868","0.809","13.657","-1.186","-0.706","-2.131","-1.586","-2.257","-0.713","-2.017","-2.355","-4.882","-4.21","-1.785","-0.276","-1.66","-2.654","-4.099","-2.648","-1.993","-0.274"
"IMF.RES:WEO(6.0.0)","SGP.GGXONLB_NGDP.A","OBS_VALUE","Singapore","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","SSD.GGXONLB_NGDP.A","OBS_VALUE","South Sudan, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","4.841","-14.036","-2.86","-8.49","-15.708","-17.798","9.461","-0.176","1.419","-4.498","-8.994","3.426","8.897","5.202","3.589"
"IMF.RES:WEO(6.0.0)","SVK.GGXONLB_NGDP.A","OBS_VALUE","Slovak Republic","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-2.169","-8.174","-4.436","-3.287","-4.381","-9.546","-4.111","-5.264","-1.471","-0.877","-1.755","-2.691","-1.1","-1.606","-7.042","-6.363","-2.959","-2.761","-1.179","-1.412","-1.173","-1.154","0.233","0.143","-0.146","-4.301","-4.215","-0.853","-4.543","-4.923","-4.105"
"IMF.RES:WEO(6.0.0)","ZAF.GGXONLB_NGDP.A","OBS_VALUE","South Africa","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","2.971","3.023","2.528","1.517","1.887","2.575","3.258","3.413","1.55","-2.621","-2.284","-1.402","-1.595","-1.248","-1.159","-1.44","-0.617","-0.762","-0.353","-1.506","-5.536","-1.321","0.253","-0.529","-0.717","-0.92"
"IMF.RES:WEO(6.0.0)","KNA.GGXONLB_NGDP.A","OBS_VALUE","St. Kitts and Nevis","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","2.92","3.216","2.693","2.286","2.878","2.684","0.1","-0.133","-2.63","-8.074","-9.442","-6.614","-6.333","0.22","-0.639","2.871","4.882","5.222","4.543","4.801","1.965","7.198","9.624","14.421","10.977","7.637","5.33","3.076","3.124","0.491","-1.697","6.628","-2.914","0.92","-9.442","-7.338"
"IMF.RES:WEO(6.0.0)","LKA.GGXONLB_NGDP.A","OBS_VALUE","Sri Lanka","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-1.139","-3.127","0.034","-0.833","-2.038","-2.431","-1.687","-0.638","-2.378","-0.993","-3.151","-3.004","-0.884","-0.349","-1.48","-1.792","-1.576","-1.493","-1.858","-2.914","-1.409","-1.248","-0.895","-0.537","-1.942","-2.081","-0.23","0.014","0.596","-1.854","-7.093","-5.731","-3.718","0.632","2.173",""
"IMF.RES:WEO(6.0.0)","SOM.GGXONLB_NGDP.A","OBS_VALUE","Somalia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","-0.113","-0.056","0.242","0.461","0.374","0.031","0.276","0.307","-0.872","0.031","-0.381","0.216","-0.477"
"IMF.RES:WEO(6.0.0)","VCT.GGXONLB_NGDP.A","OBS_VALUE","St. Vincent and the Grenadines","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","2.264","0.374","-2.501","-0.56","1.172","2.461","2.832","-1.409","-0.345","0.072","1.402","0.378","-0.018","-0.48","-0.851","-1.992","-0.636","-0.747","0.488","-0.726","-1.546","-1.688","-0.114","-3.836","-1.441","-0.216","1.215","0.316","0.145","-1.611","-4.158","-4.886","-7.244","-10.264","-9.656","-5.027"
"IMF.RES:WEO(6.0.0)","LCA.GGXONLB_NGDP.A","OBS_VALUE","St. Lucia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","0.834","0.065","-0.108","0.321","0.506","0.455","0.09","-0.379","3.114","2.559","0.189","-1.448","-1.398","-1.156","-0.299","-3.433","-2.734","0.718","1.583","-0.3","-1.594","-2.864","-4.722","-1.693","0.063","0.836","2.315","1.856","1.941","-0.492","-7.613","-1.669","1.245","0.745","2.08","1.431"
"IMF.RES:WEO(6.0.0)","SDN.GGXONLB_NGDP.A","OBS_VALUE","Sudan","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-16.083","-25.695","-23.524","-7.453","-1.065","-2.461","-1.656","0.036","0.107","-0.052","0.326","-0.121","0.385","2.078","1.336","-0.87","-0.377","-2.093","1.295","-2.861","1.087","-1.27","-6.25","-5.28","-3.919","-3.161","-3.509","-5.607","-7.686","-10.583","-6.006","-0.245","-1.961","-3.529","-2.353","-2.41"
"IMF.RES:WEO(6.0.0)","THA.GGXONLB_NGDP.A","OBS_VALUE","Thailand","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","-0.591","-0.519","-5.383","3.074","2.365","3.391","3.233","1.275","1.912","-1.181","0.032","1.285","0.349","1.715","0.424","1.202","1.265","0.525","1.224","1.443","-3.501","-5.482","-3.289","-0.812","-0.094","-1.763"
"IMF.RES:WEO(6.0.0)","TJK.GGXONLB_NGDP.A","OBS_VALUE","Tajikistan, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","-4.375","-3.44","-3.189","-0.589","-0.517","-0.505","-1.617","-2.327","2.496","2.592","2.251","0.301","-2.216","1.122","0.967","0.245","1.485","-1.456","-2.224","-5.211","-1.609","-1.205","-3.416","0.199","0.48","-0.557","-1.796","-1.84"
"IMF.RES:WEO(6.0.0)","CHE.GGXONLB_NGDP.A","OBS_VALUE","Switzerland","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","0.377","-1.371","-2.312","-2.484","-1.82","-1.07","-1.244","-1.488","-0.372","-0.477","1.27","1.11","-0.779","-0.465","-0.518","0.226","1.645","2.129","2.448","0.991","0.828","1.079","0.604","-0.175","-0.009","0.778","0.415","1.274","1.379","1.394","-2.948","-0.152","1.292","0.237","0.682","0.363"
"IMF.RES:WEO(6.0.0)","SYR.GGXONLB_NGDP.A","OBS_VALUE","Syrian Arab Republic","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","-3.641","-6.254","-6.563","-4.148","-5.459","-3.155","-2.428","-1.162","-2.257","-0.813","-0.736","2.93","-1.416","-2.005","-3.314","-3.253","-0.084","-2.195","-2.248","-2.249","-7.255","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","TUR.GGXONLB_NGDP.A","OBS_VALUE","Türkiye, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","3.728","4.589","2.261","4.145","4.611","4.334","4.585","3.185","1.963","-0.876","0.444","2.132","0.694","1.061","0.992","1.329","-0.286","-0.552","-1.704","-2.962","-2.911","-1.233","0.047","-3.568","-3.062","-1.681"
"IMF.RES:WEO(6.0.0)","TLS.GGXONLB_NGDP.A","OBS_VALUE","Timor-Leste, Democratic Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","-7.639","-8.238","-7.479","-10.497","41.032","-29.932","-18.562","-17.17","-19.793","-25.38","-38.689","-14.367","-37.522","-33.205","-55.749","-33.702","-26.771","-25.271","-18.82","-20.027","-31.381","-36.878","-43.972","-50.657"
"IMF.RES:WEO(6.0.0)","TTO.GGXONLB_NGDP.A","OBS_VALUE","Trinidad and Tobago","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","3.12","3.778","2.176","5.736","5.036","4.738","3.915","4.279","2.696","2.704","4.842","4.386","3.421","5.504","4.701","4.936","3.526","5.052","7.37","-2.435","2.387","1.073","0.395","-1.177","-2.689","-5.438","-7.529","-7.687","-2.948","-0.568","-8.321","-5.268","3.609","2.097","-2.249","0.345"
"IMF.RES:WEO(6.0.0)","TUN.GGXONLB_NGDP.A","OBS_VALUE","Tunisia","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","-2.201","-0.429","-0.061","0.437","-0.978","-1.378","-0.427","0.148","-0.111","-0.341","-0.217","0.104","-0.207","0.327","-0.171","0.02","-0.206","1.351","-0.67","1.285","-1.436","-3.183","-5.263","-1.339","-3.117","-3.784","-3.393","-1.785","-1.008","-5.932","-4.773","-3.54","-3.161","-1.901","-2.246"
"IMF.RES:WEO(6.0.0)","ARE.GGXONLB_NGDP.A","OBS_VALUE","United Arab Emirates","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","5.448","3.6","-2.87","-1.783","3.586","0.924","6.712","0.997","1.307","10.728","1.298","-1.21","2.356","6.456","16.024","20.151","17.133","17.671","-5.95","0.847","5.345","9.077","8.585","2.057","-6.35","-2.905","-0.03","4.003","2.885","-2.17","4.334","10.489","6.557","5.541","3.635"
"IMF.RES:WEO(6.0.0)","UKR.GGXONLB_NGDP.A","OBS_VALUE","Ukraine","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","-3.249","-1.574","-3.625","-0.409","7.243","-0.177","-1.035","-0.531","0.097","-3.483","-1.525","-0.733","-1.459","-2.625","-5.104","-4.141","-0.792","-2.385","-2.334","-1.153","3.003","1.636","1.39","1.161","0.955","-3.024","-1.128","-12.507","-15.724","-13.245","-13.228"
"IMF.RES:WEO(6.0.0)","TKM.GGXONLB_NGDP.A","OBS_VALUE","Turkmenistan","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.RES:WEO(6.0.0)","URY.GGXONLB_NGDP.A","OBS_VALUE","Uruguay","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","","","","","","","","","-1.143","-0.881","-0.639","0.414","2.977","3.704","3.782","3.387","3.415","1.382","1.119","1.8","1.84","-0.115","0.419","-0.5","0.246","-0.259","-0.155","0.496","-0.513","-2.103","-0.628","-0.5","-0.995","-0.951","-0.719"
"IMF.RES:WEO(6.0.0)","VEN.GGXONLB_NGDP.A","OBS_VALUE","Venezuela, República Bolivariana de","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","8.859","1.885","-2.379","1.698","-6.058","0.343","12.831","5.585","-0.608","4.584","7.53","-1.195","3.735","5.383","6.227","7.07","0.483","-1.191","-2.015","-7.222","-3.173","-6.079","-6.547","-7.487","-7.488","-6.821","-8.061","-13.235","-30.289","-9.951","-4.9","-4.543","-4.275","-0.454","-2.909",""
"IMF.RES:WEO(6.0.0)","VUT.GGXONLB_NGDP.A","OBS_VALUE","Vanuatu","Primary net lending (+) / net borrowing (-), General government, Percent of GDP","Annual","Units","","-1.989","-1.442","-2.863","-0.849","-1.93","-1.225","-0.047","-5.999","0.206","-5.563","-2.575","-2.762","-0.43","1.725","2.667","1.181","0.891","0.538","-0.343","-2.115","-1.615","-1.031","0.529","2.199","-7.818","0.321","-0.768","7.169","3.688","-1.125","3.347","-5.654","-2.52","-5.511","-4.764"
